[S02DA03, antipyrine, The metabolism of Antipyrine can be increased when combined with Secukinumab.]
[C01BD04, dofetilide, The metabolism of Dofetilide can be increased when combined with Secukinumab.]
[C02CA04, doxazosin, The metabolism of Doxazosin can be increased when combined with Secukinumab.]
[L01EX02, sorafenib, The metabolism of Sorafenib can be increased when combined with Secukinumab.]
[C07AB09, esmolol, The metabolism of Esmolol can be increased when combined with Secukinumab.]
[B01AA12, fluindione, The metabolism of Fluindione can be increased when combined with Secukinumab.]
[P01BX01, halofantrine, The metabolism of Halofantrine can be increased when combined with Secukinumab.]
[N05AD01, haloperidol, The metabolism of Haloperidol can be increased when combined with Secukinumab.]
[N01AB01, halothane, The metabolism of Halothane can be increased when combined with Secukinumab.]
[N05AH04, quetiapine, The metabolism of Quetiapine can be increased when combined with Secukinumab.]
[L01CE02, irinotecan, The metabolism of Irinotecan can be increased when combined with Secukinumab.]
[C09CA01, losartan, The metabolism of Losartan can be increased when combined with Secukinumab.]
[G03DC01, allylestrenol, The metabolism of Allylestrenol can be increased when combined with Secukinumab.]
[L01XX03, altretamine, The risk or severity of adverse effects can be increased when Altretamine is combined with Secukinumab.]
[N05CA16, hexobarbital, The metabolism of Hexobarbital can be increased when combined with Secukinumab.]
[J05AG01, nevirapine, The metabolism of Nevirapine can be increased when combined with Secukinumab.]
[C08CA10, nilvadipine, The metabolism of Nilvadipine can be increased when combined with Secukinumab.]
[R05DA03, hydrocodone, The metabolism of Hydrocodone can be increased when combined with Secukinumab.]
[S02BA01, hydrocortisone, The metabolism of Hydrocortisone can be increased when combined with Secukinumab.]
[P01BA02, hydroxychloroquine, The metabolism of Hydroxychloroquine can be increased when combined with Secukinumab.]
[L01XX05, hydroxyurea, The risk or severity of adverse effects can be increased when Hydroxyurea is combined with Secukinumab.]
[N05BB01, hydroxyzine, The metabolism of Hydroxyzine can be increased when combined with Secukinumab.]
[R02AX02, ibuprofen, The metabolism of Ibuprofen can be increased when combined with Secukinumab.]
[L01DB06, idarubicin, The metabolism of Idarubicin can be increased when combined with Secukinumab.]
[L01AA06, ifosfamide, The metabolism of Ifosfamide can be increased when combined with Secukinumab.]
[N06AA02, imipramine, The metabolism of Imipramine can be increased when combined with Secukinumab.]
[L01CD01, paclitaxel, The metabolism of Paclitaxel can be increased when combined with Secukinumab.]
[R01AD07, tixocortol, The risk or severity of adverse effects can be increased when Secukinumab is combined with Tixocortol.]
[M03BX02, tizanidine, The metabolism of Tizanidine can be increased when combined with Secukinumab.]
[L01CE01, topotecan, The risk or severity of adverse effects can be increased when Topotecan is combined with Secukinumab.]
[S01BC01, indomethacin, The metabolism of Indomethacin can be increased when combined with Secukinumab.]
[L03AB04, interferon alfa-2a, The risk or severity of adverse effects can be increased when Interferon alfa-2a is combined with Secukinumab.]
[L03AB05, interferon alfa-2b, The risk or severity of adverse effects can be increased when Interferon alfa-2b is combined with Secukinumab.]
[L04AA25, eculizumab, The risk or severity of adverse effects can be increased when Eculizumab is combined with Secukinumab.]
[A10BH01, sitagliptin, The metabolism of Sitagliptin can be increased when combined with Secukinumab.]
[S01LA04, ranibizumab, The risk or severity of adverse effects can be increased when Ranibizumab is combined with Secukinumab.]
[N05BA12, alprazolam, The metabolism of Alprazolam can be increased when combined with Secukinumab.]
[N05CH02, ramelteon, The metabolism of Ramelteon can be increased when combined with Secukinumab.]
[C10AA06, cerivastatin, The metabolism of Cerivastatin can be increased when combined with Secukinumab.]
[L01XX35, anagrelide, The metabolism of Anagrelide can be increased when combined with Secukinumab.]
[C07AA01, alprenolol, The metabolism of Alprenolol can be increased when combined with Secukinumab.]
[L03AB09, interferon alfacon-1, The risk or severity of adverse effects can be increased when Interferon alfacon-1 is combined with Secukinumab.]
[V03AB01, ipecac, The metabolism of Ipecac can be increased when combined with Secukinumab.]
[J05AB13, penciclovir, The metabolism of Penciclovir can be increased when combined with Secukinumab.]
[N01AB06, isoflurane, The metabolism of Isoflurane can be increased when combined with Secukinumab.]
[L04AC07, tocilizumab, The risk or severity of adverse effects can be increased when Tocilizumab is combined with Secukinumab.]
[N01AX03, ketamine, The metabolism of Ketamine can be increased when combined with Secukinumab.]
[B01AC22, prasugrel, The metabolism of Prasugrel can be increased when combined with Secukinumab.]
[N05AH03, olanzapine, The metabolism of Olanzapine can be increased when combined with Secukinumab.]
[L04AA24, abatacept, The risk or severity of adverse effects can be increased when Abatacept is combined with Secukinumab.]
[N04BC09, rotigotine, The metabolism of Rotigotine can be increased when combined with Secukinumab.]
[C07AG01, labetalol, The metabolism of Labetalol can be increased when combined with Secukinumab.]
[N03AX18, lacosamide, The metabolism of Lacosamide can be increased when combined with Secukinumab.]
[L01DC03, mitomycin, The risk or severity of adverse effects can be increased when Mitomycin is combined with Secukinumab.]
[G03AD01, levonorgestrel, The metabolism of Levonorgestrel can be increased when combined with Secukinumab.]
[S02DA01, lidocaine, The metabolism of Lidocaine can be increased when combined with Secukinumab.]
[N02CA07, lisuride, The metabolism of Lisuride can be increased when combined with Secukinumab.]
[L01AD02, lomustine, The risk or severity of adverse effects can be increased when Lomustine is combined with Secukinumab.]
[A07DA03, loperamide, The metabolism of Loperamide can be increased when combined with Secukinumab.]
[C10AA02, lovastatin, The metabolism of Lovastatin can be increased when combined with Secukinumab.]
[G03DC03, lynestrenol, The metabolism of Lynestrenol can be increased when combined with Secukinumab.]
[L01EG01, temsirolimus, The metabolism of Temsirolimus can be increased when combined with Secukinumab.]
[L01BA05, pralatrexate, The risk or severity of adverse effects can be increased when Pralatrexate is combined with Secukinumab.]
[L01EA03, nilotinib, The metabolism of Nilotinib can be increased when combined with Secukinumab.]
[N06AA21, maprotiline, The metabolism of Maprotiline can be increased when combined with Secukinumab.]
[L01AA05, mechlorethamine, The risk or severity of adverse effects can be increased when Mechlorethamine is combined with Secukinumab.]
[R06AE05, meclizine, The metabolism of Meclizine can be increased when combined with Secukinumab.]
[N05CH01, melatonin, The metabolism of Melatonin can be increased when combined with Secukinumab.]
[L01AA03, melphalan, The risk or severity of adverse effects can be increased when Melphalan is combined with Secukinumab.]
[N02AB02, meperidine, The metabolism of Meperidine can be increased when combined with Secukinumab.]
[N03AB04, mephenytoin, The metabolism of Mephenytoin can be increased when combined with Secukinumab.]
[N03AA01, mephobarbital, The metabolism of Methylphenobarbital can be increased when combined with Secukinumab.]
[N05AC03, mesoridazine, The metabolism of Mesoridazine can be increased when combined with Secukinumab.]
[N05AX13, paliperidone, The metabolism of Paliperidone can be increased when combined with Secukinumab.]
[A04AA04, dolasetron, The metabolism of Dolasetron can be increased when combined with Secukinumab.]
[N07BC02, methadone, The metabolism of Methadone can be increased when combined with Secukinumab.]
[N06BA03, methamphetamine, The metabolism of Metamfetamine can be increased when combined with Secukinumab.]
[H03BB02, methimazole, The risk or severity of adverse effects can be increased when Methimazole is combined with Secukinumab.]
[L01BA04, pemetrexed, The metabolism of Pemetrexed can be increased when combined with Secukinumab.]
[L04AX03, methotrexate, The metabolism of Methotrexate can be increased when combined with Secukinumab.]
[N05AA02, methotrimeprazine, The metabolism of Methotrimeprazine can be increased when combined with Secukinumab.]
[N02BG09, methoxyflurane, The metabolism of Methoxyflurane can be increased when combined with Secukinumab.]
[V04CG05, methylene blue, The metabolism of Methylene blue can be increased when combined with Secukinumab.]
[R03DA05, aminophylline, The metabolism of Aminophylline can be increased when combined with Secukinumab.]
[H02AB04, methylprednisolone, The risk or severity of adverse effects can be increased when Methylprednisolone is combined with Secukinumab.]
[G03EK01, methyltestosterone, The metabolism of Methyltestosterone can be increased when combined with Secukinumab.]
[N02CA04, methysergide, The metabolism of Methysergide can be increased when combined with Secukinumab.]
[A03FA01, metoclopramide, The metabolism of Metoclopramide can be increased when combined with Secukinumab.]
[C07AB02, metoprolol, The metabolism of Metoprolol can be increased when combined with Secukinumab.]
[P01AB01, metronidazole, The metabolism of Metronidazole can be increased when combined with Secukinumab.]
[C01BB02, mexiletine, The metabolism of Mexiletine can be increased when combined with Secukinumab.]
[N06AX03, mianserin, The metabolism of Mianserin can be increased when combined with Secukinumab.]
[N02BB03, aminopyrine, The metabolism of Aminophenazone can be increased when combined with Secukinumab.]
[N05CD08, midazolam, The metabolism of Midazolam can be increased when combined with Secukinumab.]
[G03XB01, mifepristone, The metabolism of Mifepristone can be increased when combined with Secukinumab.]
[C09CA03, valsartan, The metabolism of Valsartan can be increased when combined with Secukinumab.]
[L01DB07, mitoxantrone, The risk or severity of adverse effects can be increased when Mitoxantrone is combined with Secukinumab.]
[N06BA12, lisdexamfetamine, The metabolism of Lisdexamfetamine can be increased when combined with Secukinumab.]
[L03AC01, aldesleukin, The risk or severity of adverse effects can be increased when Aldesleukin is combined with Secukinumab.]
[C01BD01, amiodarone, The metabolism of Amiodarone can be increased when combined with Secukinumab.]
[N06AA09, amitriptyline, The metabolism of Amitriptyline can be increased when combined with Secukinumab.]
[N02AA01, morphine, The metabolism of Morphine can be increased when combined with Secukinumab.]
[A04AA05, palonosetron, The metabolism of Palonosetron can be increased when combined with Secukinumab.]
[L04AB05, certolizumab pegol, The risk or severity of adverse effects can be increased when Certolizumab pegol is combined with Secukinumab.]
[B02BX05, eltrombopag, The metabolism of Eltrombopag can be increased when combined with Secukinumab.]
[L04AA52, ofatumumab, The risk or severity of adverse effects can be increased when Ofatumumab is combined with Secukinumab.]
[L01EX03, pazopanib, The metabolism of Pazopanib can be increased when combined with Secukinumab.]
[L04AA06, mycophenolic acid, The risk or severity of adverse effects can be increased when Mycophenolic acid is combined with Secukinumab.]
[P01BA06, amodiaquine, The metabolism of Amodiaquine can be increased when combined with Secukinumab.]
[N06AA17, amoxapine, The metabolism of Amoxapine can be increased when combined with Secukinumab.]
[N03AB05, fosphenytoin, The metabolism of Fosphenytoin can be increased when combined with Secukinumab.]
[L03AB08, interferon beta-1b, The risk or severity of adverse effects can be increased when Interferon beta-1b is combined with Secukinumab.]
[C07AA12, nadolol, The metabolism of Nadolol can be increased when combined with Secukinumab.]
[N04BC04, ropinirole, The metabolism of Ropinirole can be increased when combined with Secukinumab.]
[L04AC03, anakinra, The risk or severity of adverse effects can be increased when Anakinra is combined with Secukinumab.]
[N06BA01, amphetamine, The metabolism of Amphetamine can be increased when combined with Secukinumab.]
[M02AA12, naproxen, The metabolism of Naproxen can be increased when combined with Secukinumab.]
[A10BG01, troglitazone, The metabolism of Troglitazone can be increased when combined with Secukinumab.]
[N06AX21, duloxetine, The metabolism of Duloxetine can be increased when combined with Secukinumab.]
[L01CD02, docetaxel, The metabolism of Docetaxel can be increased when combined with Secukinumab.]
[L02BG04, letrozole, The metabolism of Letrozole can be increased when combined with Secukinumab.]
[A10BX02, repaglinide, The metabolism of Repaglinide can be increased when combined with Secukinumab.]
[N05AX14, iloperidone, The metabolism of Iloperidone can be increased when combined with Secukinumab.]
[L01XX01, amsacrine, The risk or severity of adverse effects can be increased when Amsacrine is combined with Secukinumab.]
[C08CA04, nicardipine, The metabolism of Nicardipine can be increased when combined with Secukinumab.]
[C04AE02, nicergoline, The metabolism of Nicergoline can be increased when combined with Secukinumab.]
[P02DA01, niclosamide, The metabolism of Niclosamide can be increased when combined with Secukinumab.]
[N07BA01, nicotine, The metabolism of Nicotine can be increased when combined with Secukinumab.]
[C08CA05, nifedipine, The metabolism of Nifedipine can be increased when combined with Secukinumab.]
[C08CA07, nisoldipine, The metabolism of Nisoldipine can be increased when combined with Secukinumab.]
[C08CA08, nitrendipine, The metabolism of Nitrendipine can be increased when combined with Secukinumab.]
[N05CF03, zaleplon, The metabolism of Zaleplon can be increased when combined with Secukinumab.]
[G03DC02, norethindrone, The metabolism of Norethisterone can be increased when combined with Secukinumab.]
[C02KX01, bosentan, The metabolism of Bosentan can be increased when combined with Secukinumab.]
[N06AA10, nortriptyline, The metabolism of Nortriptyline can be increased when combined with Secukinumab.]
[L04AC04, rilonacept, The risk or severity of adverse effects can be increased when Rilonacept is combined with Secukinumab.]
[A02BC01, omeprazole, The metabolism of Omeprazole can be increased when combined with Secukinumab.]
[N02AA02, opium, The metabolism of Opium can be increased when combined with Secukinumab.]
[G04CA02, tamsulosin, The metabolism of Tamsulosin can be increased when combined with Secukinumab.]
[C07AA02, oxprenolol, The metabolism of Oxprenolol can be increased when combined with Secukinumab.]
[N02AA05, oxycodone, The metabolism of Oxycodone can be increased when combined with Secukinumab.]
[N02AA11, oxymorphone, The metabolism of Oxymorphone can be increased when combined with Secukinumab.]
[N05AH05, asenapine, The metabolism of Asenapine can be increased when combined with Secukinumab.]
[H02AB05, paramethasone, The risk or severity of adverse effects can be increased when Paramethasone is combined with Secukinumab.]
[G04BD11, fesoterodine, The metabolism of Fesoterodine can be increased when combined with Secukinumab.]
[C07AA23, penbutolol, The metabolism of Penbutolol can be increased when combined with Secukinumab.]
[M01CC01, penicillamine, The risk or severity of adverse effects can be increased when Penicillamine is combined with Secukinumab.]
[J07AF01, diphtheria toxoid vaccine, inactivated, The therapeutic efficacy of Corynebacterium diphtheriae toxoid antigen (formaldehyde inactivated) can be decreased when used in combination with Secukinumab.]
[J07AM01, tetanus toxoid vaccine, inactivated, The therapeutic efficacy of Clostridium tetani toxoid antigen (formaldehyde inactivated) can be decreased when used in combination with Secukinumab.]
[N05CA01, pentobarbital, The metabolism of Pentobarbital can be increased when combined with Secukinumab.]
[L01XX08, pentostatin, The risk or severity of adverse effects can be increased when Pentostatin is combined with Secukinumab.]
[C04AD03, pentoxifylline, The metabolism of Pentoxifylline can be increased when combined with Secukinumab.]
[C08EX02, perhexiline, The metabolism of Perhexiline can be increased when combined with Secukinumab.]
[L01FX01, edrecolomab, The risk or severity of adverse effects can be increased when Secukinumab is combined with Edrecolomab.]
[N05AB03, perphenazine, The metabolism of Perphenazine can be increased when combined with Secukinumab.]
[J07AJ, pertussis vaccine, The therapeutic efficacy of Pertussis vaccine can be decreased when used in combination with Secukinumab.]
[N02BE03, phenacetin, The metabolism of Phenacetin can be increased when combined with Secukinumab.]
[A10BA01, phenformin, The metabolism of Phenformin can be increased when combined with Secukinumab.]
[N03AA02, phenobarbital, The metabolism of Phenobarbital can be increased when combined with Secukinumab.]
[B01AA04, phenprocoumon, The metabolism of Phenprocoumon can be increased when combined with Secukinumab.]
[M02AA01, phenylbutazone, The metabolism of Phenylbutazone can be increased when combined with Secukinumab.]
[A02BC06, dexlansoprazole, The metabolism of Dexlansoprazole can be increased when combined with Secukinumab.]
[N03AB02, phenytoin, The metabolism of Phenytoin can be increased when combined with Secukinumab.]
[L04AB06, golimumab, The risk or severity of adverse effects can be increased when Golimumab is combined with Secukinumab.]
[L02BB03, bicalutamide, The metabolism of Bicalutamide can be increased when combined with Secukinumab.]
[N05AG02, pimozide, The metabolism of Pimozide can be increased when combined with Secukinumab.]
[C07AA03, pindolol, The metabolism of Pindolol can be increased when combined with Secukinumab.]
[C10AA05, atorvastatin, The metabolism of Atorvastatin can be increased when combined with Secukinumab.]
[J05AE01, saquinavir, The metabolism of Saquinavir can be increased when combined with Secukinumab.]
[P02CB01, piperazine, The metabolism of Piperazine can be increased when combined with Secukinumab.]
[N05AC04, pipothiazine, The metabolism of Pipotiazine can be increased when combined with Secukinumab.]
[S01BC06, piroxicam, The metabolism of Piroxicam can be increased when combined with Secukinumab.]
[J01MA11, grepafloxacin, The metabolism of Grepafloxacin can be increased when combined with Secukinumab.]
[J05AG02, delavirdine, The metabolism of Delavirdine can be increased when combined with Secukinumab.]
[C09CA04, irbesartan, The metabolism of Irbesartan can be increased when combined with Secukinumab.]
[B01AC13, abciximab, The risk or severity of adverse effects can be increased when Abciximab is combined with Secukinumab.]
[D05AX05, tazarotene, The metabolism of Tazarotene can be increased when combined with Secukinumab.]
[A10BG02, rosiglitazone, The metabolism of Rosiglitazone can be increased when combined with Secukinumab.]
[L04AC05, ustekinumab, The risk or severity of adverse effects can be increased when Ustekinumab is combined with Secukinumab.]
[L02BG03, anastrozole, The metabolism of Anastrozole can be increased when combined with Secukinumab.]
[A03AE01, alosetron, The metabolism of Alosetron can be increased when combined with Secukinumab.]
[L04AC08, canakinumab, The risk or severity of adverse effects can be increased when Canakinumab is combined with Secukinumab.]
[J05AE03, ritonavir, The metabolism of Ritonavir can be increased when combined with Secukinumab.]
[A10BH03, saxagliptin, The metabolism of Saxagliptin can be increased when combined with Secukinumab.]
[C10AA08, pitavastatin, The metabolism of Pitavastatin can be increased when combined with Secukinumab.]
[C07AB01, practolol, The metabolism of Practolol can be increased when combined with Secukinumab.]
[P02BA01, praziquantel, The metabolism of Praziquantel can be increased when combined with Secukinumab.]
[S03BA02, prednisolone, The risk or severity of adverse effects can be increased when Prednisolone is combined with Secukinumab.]
[H02AB07, prednisone, The risk or severity of adverse effects can be increased when Prednisone is combined with Secukinumab.]
[P01BA03, primaquine, The metabolism of Primaquine can be increased when combined with Secukinumab.]
[N03AA03, primidone, The metabolism of Primidone can be increased when combined with Secukinumab.]
[C01BA02, procainamide, The metabolism of Procainamide can be increased when combined with Secukinumab.]
[L01XB01, procarbazine, The risk or severity of adverse effects can be increased when Procarbazine is combined with Secukinumab.]
[C10AB05, fenofibrate, The metabolism of Fenofibrate can be increased when combined with Secukinumab.]
[N05AB04, prochlorperazine, The metabolism of Prochlorperazine can be increased when combined with Secukinumab.]
[G03DA04, progesterone, The metabolism of Progesterone can be increased when combined with Secukinumab.]
[N05AA03, promazine, The metabolism of Promazine can be increased when combined with Secukinumab.]
[R06AD02, promethazine, The metabolism of Promethazine can be increased when combined with Secukinumab.]
[C01BC03, propafenone, The metabolism of Propafenone can be increased when combined with Secukinumab.]
[L01XH02, romidepsin, The metabolism of Romidepsin can be increased when combined with Secukinumab.]
[N01AX10, propofol, The metabolism of Propofol can be increased when combined with Secukinumab.]
[N02AC04, propoxyphene, The metabolism of Dextropropoxyphene can be increased when combined with Secukinumab.]
[C07AA05, propranolol, The metabolism of Propranolol can be increased when combined with Secukinumab.]
[H03BA02, propylthiouracil, The risk or severity of adverse effects can be increased when Propylthiouracil is combined with Secukinumab.]
[R03DC03, montelukast, The metabolism of Montelukast can be increased when combined with Secukinumab.]
[N05AX12, aripiprazole, The metabolism of Aripiprazole can be increased when combined with Secukinumab.]
[J06BB05, rabies immune globulin, human, The therapeutic efficacy of Rabies immune globulin, human can be decreased when used in combination with Secukinumab.]
[P01AX05, quinacrine, The metabolism of Quinacrine can be increased when combined with Secukinumab.]
[C01BA01, quinidine, The metabolism of Quinidine can be increased when combined with Secukinumab.]
[P01BC01, quinine, The metabolism of Quinine can be increased when combined with Secukinumab.]
[A02BA02, ranitidine, The metabolism of Ranitidine can be increased when combined with Secukinumab.]
[A07EC01, sulfasalazine, The risk or severity of adverse effects can be increased when Sulfasalazine is combined with Secukinumab.]
[S01BC08, salicylic acid, The metabolism of Salicylic acid can be increased when combined with Secukinumab.]
[N04BD01, selegiline, The metabolism of Selegiline can be increased when combined with Secukinumab.]
[L01FA03, obinutuzumab, The risk or severity of adverse effects can be increased when Obinutuzumab is combined with Secukinumab.]
[M05BX04, denosumab, The risk or severity of adverse effects can be increased when Denosumab is combined with Secukinumab.]
[C07AA07, sotalol, The metabolism of Sotalol can be increased when combined with Secukinumab.]
[L01CD04, cabazitaxel, The metabolism of Cabazitaxel can be increased when combined with Secukinumab.]
[L03AX17, sipuleucel-T, The therapeutic efficacy of Sipuleucel-T can be decreased when used in combination with Secukinumab.]
[L01FD03, ado-trastuzumab emtansine, The metabolism of Trastuzumab emtansine can be increased when combined with Secukinumab.]
[N03AG01, valproic acid, The metabolism of Valproic acid can be increased when combined with Secukinumab.]
[D07AB02, hydrocortisone butyrate, The metabolism of Hydrocortisone butyrate can be increased when combined with Secukinumab.]
